frame,row_id,type,landmark_index,x,y,z
22,22_pose_6,pose,6,0.4351297616958618,0.20803777873516083,-0.762333869934082
22,22_pose_7,pose,7,0.5310533046722412,0.23438885807991028,-0.4845685660839081
22,22_pose_8,pose,8,0.4244275391101837,0.24237291514873505,-0.4832998514175415
22,22_pose_9,pose,9,0.4998476505279541,0.30154454708099365,-0.6963192224502563
22,22_pose_10,pose,10,0.45274585485458374,0.3061583340167999,-0.6952963471412659
22,22_pose_11,pose,11,0.6136667728424072,0.559377908706665,-0.26955246925354004
22,22_pose_12,pose,12,0.3571332097053528,0.5392097234725952,-0.299692302942276
22,22_pose_13,pose,13,0.637532114982605,0.8966485857963562,-0.18493257462978363
22,22_pose_14,pose,14,0.3198074996471405,0.880094051361084,-0.2241639643907547
22,22_pose_15,pose,15,0.663829505443573,1.1530250310897827,-0.4824782609939575
22,22_pose_16,pose,16,0.30081018805503845,1.146620750427246,-0.5210397243499756
22,22_pose_17,pose,17,0.6775674223899841,1.242263913154602,-0.5514025688171387
22,22_pose_18,pose,18,0.2942080497741699,1.2288166284561157,-0.604431688785553
22,22_pose_19,pose,19,0.6928989291191101,1.2197444438934326,-0.6261007189750671
22,22_pose_20,pose,20,0.3013337254524231,1.2057547569274902,-0.6768665313720703
22,22_pose_21,pose,21,0.6735155582427979,1.1895742416381836,-0.5231704115867615
22,22_pose_22,pose,22,0.3121233880519867,1.1743369102478027,-0.5600086450576782
22,22_pose_23,pose,23,0.572649359703064,1.1891160011291504,-0.026795603334903717
22,22_pose_24,pose,24,0.4010254442691803,1.1833864450454712,0.028403302654623985
22,22_pose_25,pose,25,0.5557658672332764,1.658755898475647,-0.030578915029764175
22,22_pose_26,pose,26,0.3941692113876343,1.6323680877685547,-0.043223217129707336
22,22_pose_27,pose,27,0.5554834008216858,2.080031394958496,0.46027061343193054
22,22_pose_28,pose,28,0.3932311236858368,2.0716583728790283,0.32460927963256836
22,22_pose_29,pose,29,0.5587164759635925,2.1435468196868896,0.48461201786994934
22,22_pose_30,pose,30,0.3930363953113556,2.1387577056884766,0.3459818661212921
22,22_pose_31,pose,31,0.5331594347953796,2.213693141937256,0.09977050125598907
22,22_pose_32,pose,32,0.41325488686561584,2.2054553031921387,-0.03776485100388527
24,24_pose_0,pose,0,0.4750230312347412,0.24327881634235382,-0.6612399816513062
24,24_pose_1,pose,1,0.49228915572166443,0.2042069286108017,-0.6172967553138733
24,24_pose_2,pose,2,0.5036948323249817,0.20458726584911346,-0.6175639033317566
24,24_pose_3,pose,3,0.5125998258590698,0.20469585061073303,-0.6172992587089539
24,24_pose_4,pose,4,0.4552824795246124,0.2047308385372162,-0.6159730553627014
24,24_pose_5,pose,5,0.44366586208343506,0.20585641264915466,-0.616088330745697
24,24_pose_6,pose,6,0.43520253896713257,0.2070503681898117,-0.6164204478263855
24,24_pose_7,pose,7,0.5310521125793457,0.2343870848417282,-0.33606284856796265
24,24_pose_8,pose,8,0.42445653676986694,0.24179372191429138,-0.32964181900024414
24,24_pose_9,pose,9,0.49997928738594055,0.30132779479026794,-0.5584409832954407
24,24_pose_10,pose,10,0.4530697464942932,0.3058900535106659,-0.5568056702613831
24,24_pose_11,pose,11,0.6133534908294678,0.5592932105064392,-0.1615428328514099
24,24_pose_12,pose,12,0.3572031259536743,0.5388420820236206,-0.15787328779697418
24,24_pose_13,pose,13,0.6379888653755188,0.9002160429954529,-0.23124048113822937
24,24_pose_14,pose,14,0.3114044964313507,0.872474193572998,-0.27927127480506897
24,24_pose_15,pose,15,0.6759118437767029,0.9654479026794434,-0.7988519668579102
24,24_pose_16,pose,16,0.29024001955986023,0.9177560210227966,-0.9115461111068726
24,24_pose_17,pose,17,0.7022294998168945,0.9723443984985352,-0.9138810634613037
24,24_pose_18,pose,18,0.2743919789791107,0.973201334476471,-1.0321589708328247
24,24_pose_19,pose,19,0.7062088847160339,0.9422622919082642,-0.9879359006881714
24,24_pose_20,pose,20,0.2882254123687744,0.9503697752952576,-1.0870298147201538
24,24_pose_21,pose,21,0.6924778819084167,0.937530517578125,-0.8446472883224487
24,24_pose_22,pose,22,0.2996782958507538,0.9294560551643372,-0.9521533846855164
24,24_pose_23,pose,23,0.5653611421585083,1.1793080568313599,-0.014681186527013779
24,24_pose_24,pose,24,0.4009760022163391,1.1751784086227417,0.016738681122660637
24,24_pose_25,pose,25,0.5478737354278564,1.6039859056472778,0.03286935016512871
24,24_pose_26,pose,26,0.3815751373767853,1.5911304950714111,0.000862776767462492
24,24_pose_27,pose,27,0.5411899089813232,2.0201311111450195,0.44764694571495056
24,24_pose_28,pose,28,0.3773544430732727,2.0154922008514404,0.32342085242271423
24,24_pose_29,pose,29,0.5450480580329895,2.0798535346984863,0.46668481826782227
24,24_pose_30,pose,30,0.3738268315792084,2.07808256149292,0.3381999731063843
24,24_pose_31,pose,31,0.5144113898277283,2.147906541824341,0.1002916619181633
24,24_pose_32,pose,32,0.40255531668663025,2.139286994934082,-0.02489597536623478
24,24_left_hand_0,left_hand,0,0.6705742478370667,0.9188199639320374,2.9071651752587968e-08
24,24_left_hand_1,left_hand,1,0.6694886684417725,0.9418671727180481,-0.009401846677064896
24,24_left_hand_2,left_hand,2,0.6737931370735168,0.9681919813156128,-0.016240935772657394
24,24_left_hand_3,left_hand,3,0.6768008470535278,0.9923443794250488,-0.022921310737729073
24,24_left_hand_4,left_hand,4,0.6783232092857361,1.008849859237671,-0.0289157684892416
24,24_left_hand_5,left_hand,5,0.7088685631752014,0.9463196992874146,-0.008254487067461014
24,24_left_hand_6,left_hand,6,0.7227025628089905,0.9608375430107117,-0.017143012955784798
24,24_left_hand_7,left_hand,7,0.7189308404922485,0.9734847545623779,-0.023993151262402534
24,24_left_hand_8,left_hand,8,0.7129120826721191,0.9817999005317688,-0.028080126270651817
24,24_left_hand_9,left_hand,9,0.7153612971305847,0.9336690306663513,-0.008009299635887146
24,24_left_hand_10,left_hand,10,0.7285587787628174,0.9489426612854004,-0.015300611034035683
24,24_left_hand_11,left_hand,11,0.7228267788887024,0.9601553082466125,-0.019586915150284767
24,24_left_hand_12,left_hand,12,0.717086136341095,0.9661437273025513,-0.022076312452554703
24,24_left_hand_13,left_hand,13,0.7195999622344971,0.9189649224281311,-0.009252538904547691
24,24_left_hand_14,left_hand,14,0.7319021821022034,0.9324019551277161,-0.01586233265697956
24,24_left_hand_15,left_hand,15,0.7258610725402832,0.9431096911430359,-0.016649769619107246
24,24_left_hand_16,left_hand,16,0.7204092741012573,0.9476282596588135,-0.016383405774831772
24,24_left_hand_17,left_hand,17,0.7208513021469116,0.9027708172798157,-0.011483906768262386
24,24_left_hand_18,left_hand,18,0.7318154573440552,0.9149875640869141,-0.015397140756249428
24,24_left_hand_19,left_hand,19,0.7263419032096863,0.9244834184646606,-0.014226539060473442
24,24_left_hand_20,left_hand,20,0.7204616665840149,0.9284797310829163,-0.0127010652795434
26,26_pose_0,pose,0,0.4755018353462219,0.24095246195793152,-0.6404535174369812
26,26_pose_1,pose,1,0.49278464913368225,0.20305322110652924,-0.6033381223678589
26,26_pose_2,pose,2,0.5041897296905518,0.20378607511520386,-0.6034370064735413
26,26_pose_3,pose,3,0.5131133198738098,0.20402294397354126,-0.603047788143158
26,26_pose_4,pose,4,0.45587342977523804,0.20192690193653107,-0.5980802774429321
26,26_pose_5,pose,5,0.4441554844379425,0.20235686004161835,-0.5981103777885437
26,26_pose_6,pose,6,0.43548133969306946,0.20296531915664673,-0.5983147025108337
26,26_pose_7,pose,7,0.5319150686264038,0.23428790271282196,-0.3414952754974365
26,26_pose_8,pose,8,0.4245471954345703,0.239323690533638,-0.3161589801311493
26,26_pose_9,pose,9,0.500086784362793,0.29917219281196594,-0.5465754866600037
26,26_pose_10,pose,10,0.4536748230457306,0.3027629852294922,-0.5395975112915039
26,26_pose_11,pose,11,0.6116004586219788,0.5437259078025818,-0.18188360333442688
26,26_pose_12,pose,12,0.3572032153606415,0.5331293940544128,-0.13316215574741364
26,26_pose_13,pose,13,0.6642580032348633,0.8998352289199829,-0.5321365594863892
26,26_pose_14,pose,14,0.28693297505378723,0.8879337906837463,-0.4133840501308441
26,26_pose_15,pose,15,0.7023963928222656,0.7024301290512085,-1.2721081972122192
26,26_pose_16,pose,16,0.2801772356033325,0.7063084244728088,-1.1052608489990234
26,26_pose_17,pose,17,0.726157546043396,0.6362095475196838,-1.3920713663101196
26,26_pose_18,pose,18,0.26693201065063477,0.6383907794952393,-1.2054513692855835
26,26_pose_19,pose,19,0.7224619388580322,0.5909265279769897,-1.3739136457443237
26,26_pose_20,pose,20,0.27315136790275574,0.5996474623680115,-1.198560357093811
26,26_pose_21,pose,21,0.7125871777534485,0.6016707420349121,-1.2813082933425903
26,26_pose_22,pose,22,0.27976933121681213,0.6143350005149841,-1.1177715063095093
26,26_pose_23,pose,23,0.5654778480529785,1.1515066623687744,-0.01906532049179077
26,26_pose_24,pose,24,0.40142738819122314,1.1552180051803589,0.021125471219420433
26,26_pose_25,pose,25,0.5606708526611328,1.6015002727508545,0.02478894405066967
26,26_pose_26,pose,26,0.39264172315597534,1.5993092060089111,0.14152997732162476
26,26_pose_27,pose,27,0.5541338920593262,2.0209898948669434,0.43195411562919617
26,26_pose_28,pose,28,0.39647310972213745,2.015424966812134,0.4992460012435913
26,26_pose_29,pose,29,0.5601560473442078,2.080810308456421,0.4518166184425354
26,26_pose_30,pose,30,0.38850584626197815,2.0730395317077637,0.5253859758377075
26,26_pose_31,pose,31,0.5301830172538757,2.15716814994812,0.10912082344293594
26,26_pose_32,pose,32,0.4282143712043762,2.154630661010742,0.1775536835193634
26,26_right_hand_0,right_hand,0,0.2670072019100189,0.6806756854057312,2.1556607521233673e-07
26,26_right_hand_1,right_hand,1,0.2833685874938965,0.6651788353919983,-0.0165393128991127
26,26_right_hand_2,right_hand,2,0.2878382205963135,0.621373176574707,-0.022380076348781586
26,26_right_hand_3,right_hand,3,0.28161725401878357,0.5804396271705627,-0.026925180107355118
26,26_right_hand_4,right_hand,4,0.27569061517715454,0.5495471954345703,-0.030646245926618576
26,26_right_hand_5,right_hand,5,0.2777487635612488,0.5635907053947449,-0.012051030062139034
26,26_right_hand_6,right_hand,6,0.2709924280643463,0.5125312209129333,-0.02352633886039257
26,26_right_hand_7,right_hand,7,0.26506802439689636,0.47611674666404724,-0.029948413372039795
26,26_right_hand_8,right_hand,8,0.260577917098999,0.4471745789051056,-0.0328536331653595
26,26_right_hand_9,right_hand,9,0.26330623030662537,0.563508927822113,-0.009027210995554924
26,26_right_hand_10,right_hand,10,0.25955983996391296,0.5191655158996582,-0.022941892966628075
26,26_right_hand_11,right_hand,11,0.25799036026000977,0.4931693375110626,-0.02866227924823761
26,26_right_hand_12,right_hand,12,0.2574775516986847,0.47239255905151367,-0.029136447235941887
26,26_right_hand_13,right_hand,13,0.250686377286911,0.5727395415306091,-0.00790456309914589
26,26_right_hand_14,right_hand,14,0.24897068738937378,0.5586890578269958,-0.02708236128091812
26,26_right_hand_15,right_hand,15,0.2538200914859772,0.5946910381317139,-0.027433134615421295
26,26_right_hand_16,right_hand,16,0.2584662139415741,0.622616708278656,-0.02092934586107731
26,26_right_hand_17,right_hand,17,0.24015609920024872,0.5881106853485107,-0.007750178221613169
26,26_right_hand_18,right_hand,18,0.23902703821659088,0.579201340675354,-0.021370718255639076
26,26_right_hand_19,right_hand,19,0.24490679800510406,0.6053926944732666,-0.01920316368341446
26,26_right_hand_20,right_hand,20,0.2504124045372009,0.627353310585022,-0.012978017330169678
28,28_pose_0,pose,0,0.47579848766326904,0.2396579384803772,-0.6460598111152649
28,28_pose_1,pose,1,0.493319034576416,0.20174762606620789,-0.607150137424469
28,28_pose_2,pose,2,0.5046844482421875,0.20271463692188263,-0.6070999503135681
28,28_pose_3,pose,3,0.513713002204895,0.2032276690006256,-0.6065996289253235
28,28_pose_4,pose,4,0.45622774958610535,0.1995604783296585,-0.6004550457000732
28,28_pose_5,pose,5,0.444466233253479,0.19917911291122437,-0.6005699634552002
28,28_pose_6,pose,6,0.4356400668621063,0.19934749603271484,-0.6006823778152466
28,28_pose_7,pose,7,0.5326364040374756,0.2343028336763382,-0.342446893453598
28,28_pose_8,pose,8,0.4246405065059662,0.23684220016002655,-0.310634583234787
28,28_pose_9,pose,9,0.5000752210617065,0.2980310022830963,-0.5511602163314819
28,28_pose_10,pose,10,0.45406782627105713,0.3008812367916107,-0.5427162051200867
28,28_pose_11,pose,11,0.6105068922042847,0.5319226384162903,-0.19180743396282196
28,28_pose_12,pose,12,0.35703834891319275,0.5268732309341431,-0.1461315006017685
28,28_pose_13,pose,13,0.6852977275848389,0.8944423198699951,-0.5870745778083801
28,28_pose_14,pose,14,0.26853039860725403,0.8875640034675598,-0.48087450861930847
28,28_pose_15,pose,15,0.7030675411224365,0.6270789504051208,-1.2797061204910278
28,28_pose_16,pose,16,0.27048009634017944,0.5796489119529724,-1.1242904663085938
28,28_pose_17,pose,17,0.7186687588691711,0.5389795899391174,-1.39155113697052
28,28_pose_18,pose,18,0.2639515697956085,0.5058669447898865,-1.2228785753250122
28,28_pose_19,pose,19,0.7153089642524719,0.5032533407211304,-1.3565900325775146
28,28_pose_20,pose,20,0.2713380753993988,0.4733038544654846,-1.1939016580581665
28,28_pose_21,pose,21,0.7068053483963013,0.5262976288795471,-1.2821335792541504
28,28_pose_22,pose,22,0.2769174575805664,0.4912499487400055,-1.1298069953918457
28,28_pose_23,pose,23,0.5658746361732483,1.1375240087509155,-0.019206268712878227
28,28_pose_24,pose,24,0.39903318881988525,1.140066146850586,0.021385416388511658
28,28_pose_25,pose,25,0.5640012621879578,1.6029118299484253,0.045669302344322205
28,28_pose_26,pose,26,0.3932918906211853,1.6037155389785767,0.16530831158161163
28,28_pose_27,pose,27,0.5577167272567749,2.024841070175171,0.44290071725845337
28,28_pose_28,pose,28,0.3984410762786865,2.0210227966308594,0.5057333707809448
28,28_pose_29,pose,29,0.5635491609573364,2.0856194496154785,0.46396929025650024
28,28_pose_30,pose,30,0.39001184701919556,2.07895565032959,0.532135009765625
28,28_pose_31,pose,31,0.5367172956466675,2.165131092071533,0.12400747835636139
28,28_pose_32,pose,32,0.4291345477104187,2.1646533012390137,0.17454108595848083
28,28_left_hand_0,left_hand,0,0.7037486433982849,0.587745189666748,1.6920735390613117e-07
28,28_left_hand_1,left_hand,1,0.700478732585907,0.5549424290657043,-0.0106301698833704
28,28_left_hand_2,left_hand,2,0.7027974724769592,0.5112245082855225,-0.013087230734527111
28,28_left_hand_3,left_hand,3,0.711371660232544,0.4752160310745239,-0.015469864010810852
28,28_left_hand_4,left_hand,4,0.7141546607017517,0.4460752010345459,-0.016532331705093384
28,28_left_hand_5,left_hand,5,0.6961316466331482,0.45279666781425476,-0.0006368726026266813
28,28_left_hand_6,left_hand,6,0.7003563046455383,0.39894241094589233,-0.0073815807700157166
28,28_left_hand_7,left_hand,7,0.704552948474884,0.36640867590904236,-0.012610992416739464
28,28_left_hand_8,left_hand,8,0.7084271907806396,0.33881205320358276,-0.015523968264460564
28,28_left_hand_9,left_hand,9,0.7018055319786072,0.4552875757217407,-1.9351908122189343e-05
28,28_left_hand_10,left_hand,10,0.7029910683631897,0.40688034892082214,-0.007906815968453884
28,28_left_hand_11,left_hand,11,0.7060057520866394,0.37421342730522156,-0.013221760280430317
28,28_left_hand_12,left_hand,12,0.7092788219451904,0.348140150308609,-0.015425311401486397
28,28_left_hand_13,left_hand,13,0.7074757814407349,0.4658302664756775,-0.0015239075291901827
28,28_left_hand_14,left_hand,14,0.7126675248146057,0.43580731749534607,-0.014533712528645992
28,28_left_hand_15,left_hand,15,0.7130284905433655,0.45923739671707153,-0.01740064099431038
28,28_left_hand_16,left_hand,16,0.7120211124420166,0.4812556803226471,-0.014849741011857986
28,28_left_hand_17,left_hand,17,0.7137942910194397,0.4808957278728485,-0.003951050341129303
28,28_left_hand_18,left_hand,18,0.7167342305183411,0.4570004642009735,-0.013148317113518715
28,28_left_hand_19,left_hand,19,0.7153964638710022,0.47083261609077454,-0.013290900737047195
28,28_left_hand_20,left_hand,20,0.7141878008842468,0.487589031457901,-0.010507806204259396
28,28_right_hand_0,right_hand,0,0.2722247540950775,0.5898634195327759,-5.8979818362558945e-08
28,28_right_hand_1,right_hand,1,0.2880520820617676,0.5559040904045105,-0.010143457911908627
28,28_right_hand_2,right_hand,2,0.28902482986450195,0.5112232565879822,-0.014135834760963917
28,28_right_hand_3,right_hand,3,0.27859118580818176,0.47619539499282837,-0.018635261803865433
28,28_right_hand_4,right_hand,4,0.2681460678577423,0.45073288679122925,-0.022332563996315002
28,28_right_hand_5,right_hand,5,0.2826269865036011,0.4401432275772095,-0.002360871061682701
28,28_right_hand_6,right_hand,6,0.2791955769062042,0.38702985644340515,-0.0112661924213171
28,28_right_hand_7,right_hand,7,0.2758803367614746,0.3546549677848816,-0.01818721555173397
28,28_right_hand_8,right_hand,8,0.272823691368103,0.3252342641353607,-0.023018280044198036
28,28_right_hand_9,right_hand,9,0.2677917778491974,0.4438944458961487,-0.0029992987401783466
28,28_right_hand_10,right_hand,10,0.2651705741882324,0.4193735718727112,-0.019328806549310684
28,28_right_hand_11,right_hand,11,0.2673135995864868,0.4561925232410431,-0.025678176432847977
28,28_right_hand_12,right_hand,12,0.27140212059020996,0.4824000895023346,-0.02529008500277996
28,28_right_hand_13,right_hand,13,0.2546839714050293,0.45569339394569397,-0.005134799517691135
28,28_right_hand_14,right_hand,14,0.2540402412414551,0.43717101216316223,-0.01909833401441574
28,28_right_hand_15,right_hand,15,0.2573913335800171,0.46861159801483154,-0.0178177822381258
28,28_right_hand_16,right_hand,16,0.26151421666145325,0.4900818169116974,-0.01254405826330185
28,28_right_hand_17,right_hand,17,0.2439088225364685,0.4728235900402069,-0.008462511003017426
28,28_right_hand_18,right_hand,18,0.24401813745498657,0.45612451434135437,-0.01605285331606865
28,28_right_hand_19,right_hand,19,0.2471863180398941,0.4776412546634674,-0.012839852832257748
28,28_right_hand_20,right_hand,20,0.2513381242752075,0.49673211574554443,-0.007432376034557819
30,30_pose_0,pose,0,0.476125031709671,0.23992764949798584,-0.6502256989479065
30,30_pose_1,pose,1,0.49391257762908936,0.20176109671592712,-0.6087554097175598
30,30_pose_2,pose,2,0.505188524723053,0.20278628170490265,-0.6086585521697998
30,30_pose_3,pose,3,0.514335572719574,0.20341549813747406,-0.6080840229988098
30,30_pose_4,pose,4,0.4567409157752991,0.19935721158981323,-0.6004579663276672
30,30_pose_5,pose,5,0.4450128972530365,0.1989775151014328,-0.6006304025650024
30,30_pose_6,pose,6,0.43595150113105774,0.1991807073354721,-0.6006898283958435
30,30_pose_7,pose,7,0.5327125191688538,0.2357102334499359,-0.33947041630744934
30,30_pose_8,pose,8,0.424897164106369,0.2368631660938263,-0.2993570566177368
30,30_pose_9,pose,9,0.5000694394111633,0.29860422015190125,-0.5539308190345764
30,30_pose_10,pose,10,0.45406559109687805,0.30090710520744324,-0.5437679886817932
30,30_pose_11,pose,11,0.6103372573852539,0.5301409959793091,-0.1879875361919403
30,30_pose_12,pose,12,0.3572017252445221,0.5212001204490662,-0.1422615945339203
30,30_pose_13,pose,13,0.7199313640594482,0.8539772033691406,-0.5821309089660645
30,30_pose_14,pose,14,0.24456281960010529,0.8577794432640076,-0.4816179871559143
30,30_pose_15,pose,15,0.7025717496871948,0.514832079410553,-1.1933984756469727
30,30_pose_16,pose,16,0.2737240493297577,0.4953744113445282,-1.0822263956069946
30,30_pose_17,pose,17,0.7095177173614502,0.42545950412750244,-1.2988927364349365
30,30_pose_18,pose,18,0.2689247727394104,0.4029994308948517,-1.1874395608901978
30,30_pose_19,pose,19,0.7048999667167664,0.3958783447742462,-1.2520517110824585
30,30_pose_20,pose,20,0.2767601013183594,0.3772191107273102,-1.144733190536499
30,30_pose_21,pose,21,0.6956718564033508,0.42843618988990784,-1.190157175064087
30,30_pose_22,pose,22,0.28356102108955383,0.4060998558998108,-1.0844056606292725
30,30_pose_23,pose,23,0.5641683340072632,1.1277793645858765,-0.01844937540590763
30,30_pose_24,pose,24,0.38797277212142944,1.126212239265442,0.02067757584154606
30,30_pose_25,pose,25,0.5636229515075684,1.6019600629806519,0.06672818213701248
30,30_pose_26,pose,26,0.3907889723777771,1.6013717651367188,0.16989530622959137
30,30_pose_27,pose,27,0.5556353330612183,2.021914482116699,0.4474317133426666
30,30_pose_28,pose,28,0.3962026536464691,2.019409418106079,0.4890957474708557
30,30_pose_29,pose,29,0.5604238510131836,2.0816855430603027,0.4675772190093994
30,30_pose_30,pose,30,0.38749372959136963,2.077887773513794,0.5148157477378845
30,30_pose_31,pose,31,0.5362935662269592,2.1659324169158936,0.12694627046585083
30,30_pose_32,pose,32,0.42674365639686584,2.1665403842926025,0.1513679176568985
30,30_left_hand_0,left_hand,0,0.6954676508903503,0.47110024094581604,9.421274427268145e-09
30,30_left_hand_1,left_hand,1,0.6800953149795532,0.4294423460960388,-0.006415860261768103
30,30_left_hand_2,left_hand,2,0.6752652525901794,0.386342853307724,-0.008701200596988201
30,30_left_hand_3,left_hand,3,0.6836330890655518,0.3495657742023468,-0.011835555545985699
30,30_left_hand_4,left_hand,4,0.6914871335029602,0.32295551896095276,-0.014176985248923302
30,30_left_hand_5,left_hand,5,0.6718140244483948,0.3519933819770813,0.005644866265356541
30,30_left_hand_6,left_hand,6,0.670968770980835,0.30611732602119446,-0.0004166431026533246
30,30_left_hand_7,left_hand,7,0.6723619699478149,0.27739042043685913,-0.006543101277202368
30,30_left_hand_8,left_hand,8,0.6737958192825317,0.25403761863708496,-0.010693238116800785
30,30_left_hand_9,left_hand,9,0.6866760849952698,0.35167062282562256,0.005174659192562103
30,30_left_hand_10,left_hand,10,0.6893285512924194,0.30837681889533997,-0.005956975743174553
30,30_left_hand_11,left_hand,11,0.6887551546096802,0.3131956458091736,-0.013887438923120499
30,30_left_hand_12,left_hand,12,0.6871339082717896,0.3274589478969574,-0.016257360577583313
30,30_left_hand_13,left_hand,13,0.7002941966056824,0.3558269739151001,0.003259385237470269
30,30_left_hand_14,left_hand,14,0.702839732170105,0.3164569139480591,-0.005498114041984081
30,30_left_hand_15,left_hand,15,0.699583113193512,0.3181891143321991,-0.008845117874443531
30,30_left_hand_16,left_hand,16,0.6959821581840515,0.33118343353271484,-0.008307008072733879
30,30_left_hand_17,left_hand,17,0.7126925587654114,0.3661404252052307,0.00047551063471473753
30,30_left_hand_18,left_hand,18,0.7162286639213562,0.3346831202507019,-0.0034700273536145687
30,30_left_hand_19,left_hand,19,0.7133127450942993,0.3168801963329315,-0.004678863566368818
30,30_left_hand_20,left_hand,20,0.7082998156547546,0.3091271221637726,-0.004250301513820887
30,30_right_hand_0,right_hand,0,0.27184951305389404,0.4660051167011261,4.6518536578332714e-08
30,30_right_hand_1,right_hand,1,0.289923757314682,0.4301110506057739,-0.009549147449433804
30,30_right_hand_2,right_hand,2,0.2936386168003082,0.38456785678863525,-0.010861678048968315
30,30_right_hand_3,right_hand,3,0.2846837341785431,0.3442656993865967,-0.012125478126108646
30,30_right_hand_4,right_hand,4,0.27484068274497986,0.31532013416290283,-0.012435933575034142
30,30_right_hand_5,right_hand,5,0.2931544780731201,0.3426274061203003,0.00406630989164114
30,30_right_hand_6,right_hand,6,0.2935328483581543,0.2924237847328186,0.0005412140162661672
30,30_right_hand_7,right_hand,7,0.2925467789173126,0.26095324754714966,-0.003160595428198576
30,30_right_hand_8,right_hand,8,0.2915910482406616,0.23517170548439026,-0.006177487317472696
30,30_right_hand_9,right_hand,9,0.27909091114997864,0.34068113565444946,0.005190628580749035
30,30_right_hand_10,right_hand,10,0.2759276330471039,0.2957138419151306,-0.004519409034401178
30,30_right_hand_11,right_hand,11,0.27493801712989807,0.30731672048568726,-0.010374371893703938
30,30_right_hand_12,right_hand,12,0.277438223361969,0.3298112750053406,-0.011124320328235626
30,30_right_hand_13,right_hand,13,0.26589566469192505,0.34485283493995667,0.00461040623486042
30,30_right_hand_14,right_hand,14,0.2632955312728882,0.3025882840156555,-0.004023964982479811
30,30_right_hand_15,right_hand,15,0.26375412940979004,0.30673906207084656,-0.006491238716989756
30,30_right_hand_16,right_hand,16,0.2670801281929016,0.32305437326431274,-0.005228706169873476
30,30_right_hand_17,right_hand,17,0.2531973719596863,0.3544474244117737,0.002903360640630126
30,30_right_hand_18,right_hand,18,0.2514122426509857,0.32253432273864746,-0.0029148701578378677
30,30_right_hand_19,right_hand,19,0.2531971335411072,0.31204158067703247,-0.004562471993267536
30,30_right_hand_20,right_hand,20,0.2572590708732605,0.31215694546699524,-0.003988656215369701
32,32_pose_0,pose,0,0.4761304259300232,0.2398689240217209,-0.6261112689971924
32,32_pose_1,pose,1,0.4938896894454956,0.20164649188518524,-0.5825090408325195
32,32_pose_2,pose,2,0.5051773190498352,0.20268890261650085,-0.5824740529060364
32,32_pose_3,pose,3,0.5143156051635742,0.2033611238002777,-0.5818558931350708
32,32_pose_4,pose,4,0.45675450563430786,0.1993047297000885,-0.5728604197502136
32,32_pose_5,pose,5,0.4450235068798065,0.19901463389396667,-0.5730646848678589
32,32_pose_6,pose,6,0.4359529912471771,0.19923706352710724,-0.5731573104858398
32,32_pose_7,pose,7,0.5325465798377991,0.23584188520908356,-0.3072715997695923
32,32_pose_8,pose,8,0.4247799515724182,0.2369152158498764,-0.25867563486099243
32,32_pose_9,pose,9,0.5000560283660889,0.29845914244651794,-0.5278864502906799
32,32_pose_10,pose,10,0.4540008008480072,0.3002259433269501,-0.5157741904258728
32,32_pose_11,pose,11,0.6098983287811279,0.5264415144920349,-0.15528453886508942
32,32_pose_12,pose,12,0.3572247326374054,0.517205536365509,-0.10602317005395889
32,32_pose_13,pose,13,0.7296140193939209,0.8339793682098389,-0.5278984904289246
32,32_pose_14,pose,14,0.23442217707633972,0.8378618359565735,-0.4486520290374756
32,32_pose_15,pose,15,0.6966626644134521,0.4845864772796631,-1.0994125604629517
32,32_pose_16,pose,16,0.2729312479496002,0.48245176672935486,-1.0454493761062622
32,32_pose_17,pose,17,0.7083749771118164,0.3882758915424347,-1.1980531215667725
32,32_pose_18,pose,18,0.27025121450424194,0.38836270570755005,-1.1490496397018433
32,32_pose_19,pose,19,0.7042686939239502,0.36628344655036926,-1.1502996683120728
32,32_pose_20,pose,20,0.27833816409111023,0.36217373609542847,-1.1060339212417603
32,32_pose_21,pose,21,0.690583348274231,0.39412814378738403,-1.0945338010787964
32,32_pose_22,pose,22,0.2854609489440918,0.39026179909706116,-1.0475915670394897
32,32_pose_23,pose,23,0.5650295615196228,1.1207506656646729,-0.019275691360235214
32,32_pose_24,pose,24,0.38823410868644714,1.1224589347839355,0.021462416276335716
32,32_pose_25,pose,25,0.56852126121521,1.5996931791305542,0.05520370602607727
32,32_pose_26,pose,26,0.39367038011550903,1.6023257970809937,0.15127985179424286
32,32_pose_27,pose,27,0.5648079514503479,2.0201640129089355,0.4276266396045685
32,32_pose_28,pose,28,0.4052274227142334,2.022817373275757,0.4787377715110779
32,32_pose_29,pose,29,0.5694825053215027,2.078212022781372,0.44394129514694214
32,32_pose_30,pose,30,0.39837270975112915,2.081151247024536,0.49923714995384216
32,32_pose_31,pose,31,0.5487828850746155,2.165595769882202,0.10351873189210892
32,32_pose_32,pose,32,0.4359900653362274,2.1698124408721924,0.1284915804862976
32,32_left_hand_0,left_hand,0,0.6902762651443481,0.442999929189682,1.4562296257736307e-07
32,32_left_hand_1,left_hand,1,0.6741242408752441,0.4079197645187378,-0.008942400105297565
32,32_left_hand_2,left_hand,2,0.6679494380950928,0.3676040470600128,-0.011233016848564148
32,32_left_hand_3,left_hand,3,0.6766675114631653,0.3326215445995331,-0.013476001098752022
32,32_left_hand_4,left_hand,4,0.6868534088134766,0.3089231550693512,-0.01509415078908205
